J,R,E,M,E_Num,algo,n_subtypes,mallows_temperature,kendalls_w,runtime,kendalls_tau,subtype_acc,stage_mae,mean_stage_healthy,runtime_cross_validation,absolute_error_n_subtypes,relative_error,correct_bool
726,0.21,sn_kjContinuousBeta_sigmoid,21,5,Random Guessing,3,0.45613915691993484,0.9915538220488715,0.0,0.49459836334086776,-8.248680766457031e-05,52.63310344827586,5.953642384105961,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,21,5,SuStaIn (GMM),3,0.45613915691993484,0.9915538220488715,953.1892123977343,0.44087542087542086,0.035501581507924554,18.329655172413794,47.450331125827816,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,21,5,SuStaIn (KDE),3,0.45613915691993484,0.9915538220488715,552.2647692958514,0.3228956228956229,-0.00044973059957235603,12.18206896551724,17.794701986754966,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,22,5,BebmS,3,0.46779426279698755,0.9898736540320698,95.16475220918656,0.4322558922558923,0.007865055942331488,14.693793103448275,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,22,5,BebmS (Blind),3,0.46779426279698755,0.9898736540320698,114.16144041220348,0.4552861952861953,0.0,16.017931034482757,0.5364238410596026,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,22,5,Random Guessing,3,0.46779426279698755,0.9898736540320698,0.0,0.48142477018304275,-0.0023747791769289533,54.315862068965515,5.874172185430464,,2.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,22,5,SuStaIn (GMM),3,0.46779426279698755,0.9898736540320698,701.4252239306768,0.38491582491582493,-0.003824627973772681,14.135172413793104,40.50993377483444,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,22,5,SuStaIn (KDE),3,0.46779426279698755,0.9898736540320698,616.5676734526952,0.34915824915824917,0.006195430914149448,13.529655172413793,21.258278145695364,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,23,5,BebmS,3,0.42812763743760696,0.9874094076074275,96.0005137681961,0.38727272727272727,0.0,8.355862068965518,0.09868421052631579,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,23,5,BebmS (Blind),3,0.42812763743760696,0.9874094076074275,116.80021353165309,0.38336700336700336,0.0,7.278620689655172,0.40131578947368424,,0.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,23,5,Random Guessing,3,0.42812763743760696,0.9874094076074275,0.0,0.48516144314016346,0.0007677530758340433,51.54344827586207,5.855263157894737,,0.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,23,5,SuStaIn (GMM),3,0.42812763743760696,0.9874094076074275,511.9128593881925,0.4327272727272727,0.012925516698843299,17.416551724137932,46.50657894736842,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,23,5,SuStaIn (KDE),3,0.42812763743760696,0.9874094076074275,604.405386531353,0.3397306397306397,-0.0021780215078532465,13.077241379310346,19.914473684210527,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,24,5,BebmS,3,0.32921198157794224,0.9825342534253425,69.41035049359003,0.3750841750841751,0.0,9.246896551724138,0.013245033112582781,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,24,5,BebmS (Blind),3,0.32921198157794224,0.9825342534253425,85.34092639287313,0.383973063973064,-0.0006789086645384937,12.991724137931035,0.7615894039735099,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,24,5,Random Guessing,3,0.32921198157794224,0.9825342534253425,0.0,0.5148136920301293,0.012506210572917618,52.69931034482759,5.847682119205298,,1.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,24,5,SuStaIn (GMM),3,0.32921198157794224,0.9825342534253425,247.50865427652994,0.38592592592592595,0.05185863166950218,16.202758620689654,44.93377483443709,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,24,5,SuStaIn (KDE),3,0.32921198157794224,0.9825342534253425,670.1945591410001,0.28565656565656566,-0.0014895816478299906,12.161379310344827,18.582781456953644,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,25,5,BebmS,3,0.22184078560620724,0.9593852718605194,68.69733113050461,0.3560942760942761,-0.0035672211579577473,9.419310344827586,0.0,,,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,25,5,BebmS (Blind),3,0.22184078560620724,0.9593852718605194,84.29691240787506,0.3705050505050505,0.08343648126217992,10.408275862068965,0.152317880794702,,3.0,100,100
726,0.21,sn_kjContinuousBeta_sigmoid,25,5,Random Guessing,3,0.22184078560620724,0.9593852718605194,0.0,0.4894236757372578,-0.00031755379522946815,53.09379310344828,5.9072847682119205,,3.0,100,100
